,0,1,2
0,1.2852107286453247,0.9262321591377258,0.2097289115190506
1,1.1784956455230713,0.9159350991249084,0.16863103210926056
2,1.335569977760315,0.8058568239212036,0.14817368984222412
3,1.3229702711105347,0.7751103639602661,0.14199940860271454
4,1.3363890647888184,0.730163037776947,0.14689917862415314
5,1.3292768001556396,0.7536935210227966,0.13456636667251587
6,1.324750304222107,0.7538326978683472,0.14619679749011993
7,1.3558217287063599,0.7621938586235046,0.13454952836036682
8,1.3225992918014526,0.7526343464851379,0.1379394680261612
9,1.296774983406067,0.7685329914093018,0.1302323192358017
10,1.3453902006149292,0.860249936580658,0.13071592152118683
11,1.3154027462005615,0.8196889162063599,0.12573117017745972
12,1.2599611282348633,0.7836880683898926,0.1189255490899086
13,1.4026116132736206,0.8607319593429565,0.12549683451652527
14,1.3596274852752686,0.8133673667907715,0.12166449427604675
15,1.3798803091049194,0.8016711473464966,0.12412112951278687
16,1.236519455909729,0.8944162130355835,0.12485967576503754
17,1.2293848991394043,0.8294980525970459,0.12426872551441193
18,1.345482349395752,0.8152334690093994,0.12254717946052551
19,1.3070120811462402,0.9528201818466187,0.11880092322826385
20,1.3114163875579834,0.9015733599662781,0.12961676716804504
21,1.3002510070800781,1.0034003257751465,0.11991322785615921
22,1.267688512802124,0.9049215912818909,0.12401434034109116
23,1.3112847805023193,0.9110084772109985,0.12480255216360092
24,1.1928961277008057,0.9708289504051208,0.1253596842288971
25,1.3872822523117065,0.954904317855835,0.12124623358249664
26,1.2488772869110107,0.9087808728218079,0.13172335922718048
27,1.214125394821167,0.9651279449462891,0.11525300145149231
28,1.2879130840301514,1.0433083772659302,0.12064843624830246
29,1.3038042783737183,0.7650015950202942,0.12845087051391602
30,1.2459074258804321,1.022987961769104,0.1203206405043602
31,1.2253464460372925,0.9001001119613647,0.1253180205821991
32,1.1982265710830688,0.8854895234107971,0.12403370440006256
33,1.2627875804901123,1.03999924659729,0.12926197052001953
34,1.25627601146698,1.0754748582839966,0.12030880153179169
35,1.1567734479904175,0.9277238249778748,0.11897442489862442
36,1.1655306816101074,0.9721479415893555,0.12183339893817902
37,1.2927500009536743,0.8944261074066162,0.11978698521852493
38,1.3195432424545288,0.7885473370552063,0.1211005300283432
39,1.293834924697876,0.8221492171287537,0.11638689041137695
40,1.3068923950195312,0.8807931542396545,0.11773419380187988
41,1.2647355794906616,0.7989412546157837,0.12612536549568176
42,1.329141616821289,0.7911257147789001,0.12265646457672119
43,1.3192015886306763,0.7761578559875488,0.11632533371448517
44,1.274126648902893,0.8733355402946472,0.12090840190649033
45,1.278676986694336,0.8167614936828613,0.12310361117124557
46,1.2822370529174805,0.8928308486938477,0.11700265109539032
47,1.3463385105133057,0.7719004154205322,0.11960633099079132
48,1.244156837463379,0.7869883179664612,0.12287982553243637
49,1.274053931236267,0.8792499899864197,0.11689353734254837
50,1.2670685052871704,0.8234401941299438,0.11616318672895432
51,1.2632237672805786,0.8355660438537598,0.12691932916641235
52,1.2987422943115234,0.9873915314674377,0.11713312566280365
53,1.3569453954696655,0.8667578101158142,0.12169060111045837
54,1.2790651321411133,0.8116768002510071,0.11425544321537018
55,1.2887903451919556,0.8735816478729248,0.11894673854112625
56,1.3411533832550049,0.9321883320808411,0.11772040277719498
57,1.24811851978302,0.8810858726501465,0.12646132707595825
58,1.2777204513549805,1.006957769393921,0.11605967581272125
59,1.2842991352081299,0.8527330160140991,0.11624787747859955
60,1.2393016815185547,0.832098662853241,0.1227295771241188
61,1.3279777765274048,0.7682263255119324,0.11830736696720123
62,1.3054834604263306,0.8926717638969421,0.12259820103645325
63,1.2658711671829224,0.9854494333267212,0.11268652975559235
64,1.2722562551498413,1.014446496963501,0.1206967905163765
65,1.2551437616348267,0.8885746598243713,0.12436812371015549
66,1.2397756576538086,0.9200713038444519,0.12053056061267853
67,1.2474684715270996,0.8981569409370422,0.11145287752151489
68,1.245152473449707,0.9986518025398254,0.12133089452981949
69,1.222166895866394,0.9739641547203064,0.11786351352930069
70,1.198265552520752,0.9899642467498779,0.11672352254390717
71,1.2308489084243774,1.092739462852478,0.11393791437149048
72,1.2825356721878052,0.827564537525177,0.12482848763465881
73,1.2792372703552246,0.8857945203781128,0.12248174846172333
74,1.3173493146896362,0.8933762907981873,0.12444821000099182
75,1.235198736190796,1.0459538698196411,0.11337187886238098
76,1.2939772605895996,0.910368800163269,0.12436157464981079
77,1.305838942527771,0.7369250059127808,0.12201488018035889
78,1.280904769897461,0.9973577260971069,0.12005692720413208
79,1.2465282678604126,0.9024372100830078,0.1252836138010025
80,1.1903154850006104,1.447210669517517,0.11351710557937622
81,1.2892482280731201,1.5042445659637451,0.11818455904722214
82,1.2400057315826416,1.0589491128921509,0.11011112481355667
83,1.2402677536010742,1.0124444961547852,0.1243516132235527
84,1.2186522483825684,1.3984911441802979,0.1209074929356575
85,1.3164067268371582,1.0510715246200562,0.121965691447258
86,1.2548868656158447,1.4115207195281982,0.11967940628528595
87,1.1884337663650513,1.5105969905853271,0.11419803649187088
88,1.3071640729904175,1.424166202545166,0.12287071347236633
89,1.2249759435653687,1.4825890064239502,0.11858890950679779
90,1.2887595891952515,1.1265052556991577,0.1189785823225975
91,1.2899119853973389,1.03231680393219,0.11635120958089828
92,1.2957065105438232,1.1776123046875,0.1196710541844368
93,1.3008478879928589,1.083844780921936,0.12067776918411255
94,1.2641096115112305,1.0077946186065674,0.11676804721355438
95,1.260658621788025,1.3818690776824951,0.11587391793727875
96,1.2283939123153687,1.236007809638977,0.1182316243648529
97,1.2293626070022583,1.4965330362319946,0.11717529594898224
98,1.2268733978271484,1.5018179416656494,0.11945077776908875
99,1.1996062994003296,1.1338919401168823,0.12303551286458969
100,1.2129490375518799,1.0601283311843872,0.12627077102661133
101,1.2252579927444458,1.3744959831237793,0.12110992521047592
102,1.2997798919677734,1.432363510131836,0.12326425313949585
103,1.1978344917297363,1.7602379322052002,0.1212502121925354
104,1.3096601963043213,0.7850304841995239,0.11874005943536758
105,1.2291078567504883,0.9766397476196289,0.12469147145748138
106,1.2892894744873047,1.0268462896347046,0.12637637555599213
107,1.2625113725662231,1.0095818042755127,0.11695894598960876
108,1.3548322916030884,0.9141178131103516,0.12105228006839752
109,1.2834618091583252,1.3591142892837524,0.11425454914569855
