,0,1,2
0,1.399173378944397,0.8365209102630615,0.2015584409236908
1,1.8314646482467651,0.6270084381103516,0.16374149918556213
2,1.316947102546692,0.7684829235076904,0.14223819971084595
3,1.289671778678894,0.8506341576576233,0.13435961306095123
4,1.282182216644287,0.8477495908737183,0.12711161375045776
5,1.3162990808486938,0.7802639603614807,0.13527736067771912
6,1.369066596031189,0.7628910541534424,0.12273802608251572
7,1.3205573558807373,0.7717702388763428,0.121165931224823
8,1.3312649726867676,0.7484582662582397,0.11774107813835144
9,1.3465088605880737,0.757863461971283,0.11993804574012756
10,1.2760450839996338,0.7476430535316467,0.12462522089481354
11,1.3587244749069214,0.7204371690750122,0.12131945788860321
12,1.3129109144210815,0.7520666122436523,0.11723097413778305
13,1.3658596277236938,0.731859028339386,0.11946646869182587
14,1.3233586549758911,0.7461747527122498,0.12483111023902893
15,1.3781309127807617,0.7267681360244751,0.12481186538934708
16,1.3723732233047485,0.7325457334518433,0.11694680154323578
17,1.3591927289962769,0.7638981938362122,0.11918893456459045
18,1.3553025722503662,0.7464901804924011,0.11836853623390198
19,1.3240666389465332,0.7177538871765137,0.115446537733078
20,1.356209635734558,0.7465104460716248,0.11818139255046844
21,1.3188471794128418,0.7715231776237488,0.11610054969787598
22,1.3950146436691284,0.7147248983383179,0.12302803993225098
23,1.3576288223266602,0.7528742551803589,0.1137956976890564
24,1.338132381439209,0.7378863096237183,0.11675680428743362
25,1.3357340097427368,0.7383513450622559,0.12129133939743042
26,1.3676085472106934,0.7074262499809265,0.11690057814121246
27,1.30594003200531,0.8131271004676819,0.10446090251207352
28,1.31858491897583,0.7543932199478149,0.11817621439695358
29,1.2995755672454834,0.7654916048049927,0.1100594699382782
30,1.3051780462265015,0.7605602741241455,0.11287914961576462
31,1.3627277612686157,0.7645680904388428,0.12099889665842056
32,1.3788870573043823,0.7044409513473511,0.11761226505041122
33,1.3041595220565796,0.7779616117477417,0.11684805899858475
